filename,width,height,class,xmin,ymin,xmax,ymax
IMG_3440.JPG,816,612,plate,337,226,545,536
IMG_3440.JPG,816,612,plate,293,206,536,498
IMG_3440.JPG,816,612,napkins,540,233,567,449
IMG_3440.JPG,816,612,napkins,418,317,585,549
IMG_3440.JPG,816,612,plate,676,298,768,458
IMG_3437.JPG,816,612,wrappers,531,191,816,355
IMG_3940.JPG,816,612,can,309,332,551,588
IMG_3724.JPG,816,612,napkins,480,312,798,607
IMG_3724.JPG,816,612,compost_cup,1,1,235,264
IMG_3736.JPG,816,612,ms chip bag,1,1,288,451
IMG_3736.JPG,816,612,ms coffee cup,221,216,423,486
IMG_3736.JPG,816,612,ms coffee cup top,234,425,403,483
IMG_3736.JPG,816,612,plate,316,1,665,252
IMG_3736.JPG,816,612,napkins,224,1,517,424
IMG_3736.JPG,816,612,napkins,1,454,277,609
IMG_3736.JPG,816,612,napkins,193,399,486,596
IMG_4066.JPG,816,612,ms salad bowl,151,26,596,508
IMG_3149.JPG,816,612,ms coffee cup,242,253,473,444
IMG_3149.JPG,816,612,wrappers,121,133,470,426
IMG_4012.JPG,816,612,milk_carton,331,93,792,584
IMG_4012.JPG,816,612,can,467,1,687,152
IMG_4147.JPG,816,612,ms salad bowl,1,47,501,497
IMG_3153.JPG,816,612,napkins,134,251,268,422
IMG_3153.JPG,816,612,napkins,225,261,530,530
IMG_3153.JPG,816,612,napkins,307,217,536,311
IMG_3153.JPG,816,612,napkins,191,376,407,574
IMG_3814.JPG,816,612,round dairy tubs,409,91,816,553
IMG_3814.JPG,816,612,wrappers,126,265,419,569
IMG_3814.JPG,816,612,wrappers,21,161,370,420
IMG_3814.JPG,816,612,wrappers,1,1,662,488
IMG_3759.JPG,816,612,can,114,127,325,411
IMG_3759.JPG,816,612,can,215,1,517,155
IMG_3759.JPG,816,612,can,221,215,495,478
IMG_3759.JPG,816,612,can,43,268,204,477
IMG_3759.JPG,816,612,can,466,1,632,226
IMG_3759.JPG,816,612,ms coffee cup top,374,1,562,151
IMG_3759.JPG,816,612,compost_cup,321,292,702,606
IMG_3759.JPG,816,612,straws,368,321,816,474
IMG_3759.JPG,816,612,napkins,534,46,814,434
IMG_3759.JPG,816,612,napkins,335,141,494,237
IMG_3759.JPG,816,612,milk_carton,159,419,296,532
IMG_3759.JPG,816,612,ms coffee cup,593,340,816,590
IMG_3826.JPG,816,612,compost_cup,400,72,785,452
IMG_3826.JPG,816,612,can,35,476,385,610
IMG_3826.JPG,816,612,can,1,307,143,612
IMG_3826.JPG,816,612,compost_cup,1,1,285,350
IMG_3826.JPG,816,612,milk_carton,185,101,471,484
IMG_3826.JPG,816,612,round dairy tubs,703,217,816,454
IMG_3826.JPG,816,612,can,604,334,816,589
IMG_3826.JPG,816,612,wrappers,371,395,663,612
IMG_3826.JPG,816,612,wrappers,120,384,199,529
IMG_3826.JPG,816,612,can,454,232,602,357
IMG_3769.JPG,816,612,plate,208,4,772,405
IMG_3769.JPG,816,612,napkins,408,323,816,602
IMG_3769.JPG,816,612,napkins,40,155,264,380
IMG_3769.JPG,816,612,napkins,111,388,283,555
IMG_3769.JPG,816,612,compost_cup,77,354,322,596
IMG_4145.JPG,816,612,ms salad bowl,254,112,741,551
IMG_3590.JPG,816,612,ms coffee cup,600,138,813,452
IMG_3590.JPG,816,612,ms togo container,24,1,639,538
IMG_3590.JPG,816,612,compost_cup,701,2,816,169
IMG_3590.JPG,816,612,ms coffee cup,339,457,717,611
IMG_3590.JPG,816,612,napkins,164,82,532,355
IMG_4125.JPG,816,612,utensils,304,456,390,558
IMG_4125.JPG,816,612,can,163,492,321,612
IMG_4125.JPG,816,612,compost_cup,180,150,392,345
IMG_4125.JPG,816,612,napkins,107,108,228,251
IMG_4125.JPG,816,612,compost_cup,1,1,132,103
IMG_4125.JPG,816,612,paper bowls,20,109,126,251
IMG_4125.JPG,816,612,milk cover,154,327,336,498
IMG_4125.JPG,816,612,plate,390,369,712,612
IMG_3550.JPG,816,612,ms togo container,1,1,758,491
IMG_3550.JPG,816,612,milk_carton,608,244,816,612
IMG_3550.JPG,816,612,compost_cup,33,267,399,558
IMG_3550.JPG,816,612,napkins,108,363,456,609
IMG_3550.JPG,816,612,ms coffee cup,394,393,627,589
IMG_3550.JPG,816,612,ms togo container,277,1,815,220
IMG_4015.JPG,816,612,can,230,55,439,258
IMG_4015.JPG,816,612,can,385,200,492,391
IMG_4015.JPG,816,612,milk_carton,337,4,500,158
IMG_4015.JPG,816,612,milk_carton,255,327,527,526
IMG_4015.JPG,816,612,milk cover,237,440,570,610
IMG_3427.JPG,816,612,compost_cup,395,93,656,507
IMG_3367.JPG,816,612,wrappers,34,24,212,163
IMG_3367.JPG,816,612,napkins,114,17,491,479
IMG_3367.JPG,816,612,napkins,584,174,816,423
IMG_3367.JPG,816,612,ms coffee cup,399,62,649,444
IMG_3367.JPG,816,612,napkins,66,223,308,429
IMG_4173.JPG,816,612,utensils,212,23,491,396
IMG_4173.JPG,816,612,ms togo container,1,363,201,612
IMG_3982.JPG,816,612,milk cover,429,333,676,612
IMG_3982.JPG,816,612,can,374,381,464,512
IMG_3982.JPG,816,612,can,245,256,407,341
IMG_3779.JPG,816,612,ms salad bowl,1,1,488,411
IMG_3779.JPG,816,612,ms salad bowl,337,1,750,222
IMG_3779.JPG,816,612,plastic container,156,406,370,609
IMG_3779.JPG,816,612,napkins,286,445,500,612
IMG_3464.JPG,816,612,milk cover,117,104,552,612
IMG_3464.JPG,816,612,can,508,156,814,531
IMG_3464.JPG,816,612,can,552,454,814,608
IMG_4028.JPG,816,612,plastic container,326,362,528,612
IMG_3379.JPG,816,612,ms coffee cup,2,2,257,286
IMG_3379.JPG,816,612,compost_cup,45,99,415,409
IMG_3379.JPG,816,612,ms coffee cup,107,307,534,612
IMG_3379.JPG,816,612,wrappers,298,76,463,302
IMG_3379.JPG,816,612,ms coffee cup,304,173,523,373
IMG_3379.JPG,816,612,ms coffee cup,323,4,614,218
IMG_3379.JPG,816,612,ms coffee cup top,431,3,612,206
IMG_3379.JPG,816,612,ms coffee cup top,2,1,254,150
IMG_3379.JPG,816,612,ms coffee cup top,314,224,516,363
IMG_3686.JPG,816,612,paper bowls,1,1,569,467
IMG_3686.JPG,816,612,plate,331,311,699,610
IMG_3686.JPG,816,612,compost_cup,71,273,318,513
IMG_3686.JPG,816,612,paper bowls,85,235,409,539
IMG_3686.JPG,816,612,ms togo container,493,1,816,405
IMG_3686.JPG,816,612,utensils,681,404,781,559
IMG_3210.JPG,816,612,plate,314,154,816,607
IMG_3210.JPG,816,612,utensils,1,162,295,600
IMG_3961.JPG,816,612,can,249,318,375,542
IMG_4018.JPG,816,612,milk cover,254,545,431,610
IMG_4018.JPG,816,612,milk_carton,294,440,445,536
IMG_4018.JPG,816,612,milk_carton,392,135,546,263
IMG_4018.JPG,816,612,can,316,201,480,302
IMG_4018.JPG,816,612,can,380,327,475,453
IMG_4018.JPG,816,612,can,413,362,722,608
IMG_3366.JPG,816,612,plastic container,1,17,346,465
IMG_3366.JPG,816,612,napkins,184,257,632,607
IMG_3366.JPG,816,612,napkins,327,57,523,325
IMG_3366.JPG,816,612,napkins,467,160,815,385
IMG_4016.JPG,816,612,milk cover,104,162,448,610
IMG_4016.JPG,816,612,milk_carton,285,186,478,487
IMG_4016.JPG,816,612,milk_carton,497,27,644,223
IMG_4016.JPG,816,612,can,427,193,555,376
IMG_4016.JPG,816,612,can,372,29,513,243
IMG_4212.JPG,816,612,ms coffee cup,76,1,420,272
IMG_4212.JPG,816,612,ms coffee cup top,364,226,656,507
IMG_3436.JPG,816,612,ms coffee cup,0,0,801,612
IMG_3738.JPG,816,612,compost_cup,61,311,359,544
IMG_3738.JPG,816,612,compost_cup,605,279,812,511
IMG_3738.JPG,816,612,ms togo container,191,186,619,568
IMG_3738.JPG,816,612,ms togo container,396,78,746,452
IMG_3738.JPG,816,612,ms salad bowl,83,4,378,231
IMG_3738.JPG,816,612,bowl,366,1,715,181
IMG_3785.JPG,816,612,compost_cup,1,341,307,612
IMG_3785.JPG,816,612,plate,174,1,814,610
IMG_3785.JPG,816,612,compost_cup,1,1,217,259
IMG_3421.JPG,816,612,ms coffee cup,1,418,326,612
IMG_3421.JPG,816,612,plate,267,291,816,610
IMG_3421.JPG,816,612,utensils,1,141,265,449
IMG_3421.JPG,816,612,napkins,2,125,284,457
IMG_3421.JPG,816,612,compost_cup,222,162,475,317
IMG_3421.JPG,816,612,wrappers,469,228,673,387
IMG_3974.JPG,816,612,milk cover,131,311,764,610
IMG_3974.JPG,816,612,can,265,227,413,307
IMG_3409.JPG,816,612,milk_carton,102,306,730,610
IMG_3409.JPG,816,612,ms coffee cup,1,1,255,612
IMG_3409.JPG,816,612,napkins,276,0,815,388
IMG_3719.JPG,816,612,can,1,209,263,605
IMG_3719.JPG,816,612,compost_cup,373,295,813,612
IMG_3719.JPG,816,612,compost_cup,427,3,800,369
IMG_3719.JPG,816,612,utensils,178,108,729,199
IMG_3719.JPG,816,612,can,176,163,437,345
IMG_4128.JPG,816,612,ms coffee cup,1,124,323,518
IMG_4128.JPG,816,612,plastic container,412,267,721,571
IMG_3322.JPG,816,612,napkins,327,6,816,410
IMG_3322.JPG,816,612,napkins,269,324,655,612
IMG_4126.JPG,816,612,paper bowls,156,442,476,612
IMG_4126.JPG,816,612,milk_carton,2,353,174,491
IMG_4126.JPG,816,612,paper bowls,1,1,228,247
IMG_4126.JPG,816,612,ms togo container,552,204,814,612
IMG_4126.JPG,816,612,utensils,468,425,595,553
IMG_4126.JPG,816,612,utensils,213,361,305,509
IMG_4126.JPG,816,612,bowl,230,1,794,451
IMG_4126.JPG,816,612,can,1,518,171,612
IMG_4214.JPG,816,612,ms coffee cup,1,1,447,322
IMG_4214.JPG,816,612,ms coffee cup top,251,296,549,612
IMG_3750.JPG,816,612,compost_cup,160,117,479,284
IMG_3750.JPG,816,612,milk cover,160,367,291,487
IMG_3750.JPG,816,612,milk cover,111,493,272,612
IMG_3402.JPG,816,612,napkins,434,115,714,268
IMG_3402.JPG,816,612,can,705,115,816,290
IMG_3402.JPG,816,612,napkins,155,42,277,326
IMG_3402.JPG,816,612,ms coffee cup top,2,257,295,598
IMG_3402.JPG,816,612,napkins,101,455,297,612
IMG_3787.JPG,612,612,can,107,63,493,297
IMG_3787.JPG,612,612,milk cover,1,1,203,317
IMG_3787.JPG,612,612,ms coffee cup,300,123,602,470
IMG_3787.JPG,612,612,ms togo container,4,260,436,568
IMG_3152.JPG,816,612,ms coffee cup,257,218,469,468
IMG_3152.JPG,816,612,utensils,310,235,544,472
IMG_3152.JPG,816,612,compost_cup,411,245,577,464
IMG_3152.JPG,816,612,straws,469,183,508,295
IMG_4143.JPG,816,612,ms salad bowl,163,275,575,611
IMG_3226.JPG,816,612,ms togo container,225,4,574,264
IMG_3226.JPG,816,612,napkins,248,170,325,256
IMG_3226.JPG,816,612,compost_cup,384,308,616,535
IMG_3226.JPG,816,612,ms coffee cup,625,88,816,324
IMG_3775.JPG,816,612,compost_cup,342,37,599,399
IMG_3775.JPG,816,612,ms coffee cup,9,452,460,612
IMG_3775.JPG,816,612,ms coffee cup top,287,452,451,610
IMG_3775.JPG,816,612,utensils,215,355,374,442
IMG_3775.JPG,816,612,plastic container,556,194,816,567
IMG_3775.JPG,816,612,ms chip bag,340,381,816,609
IMG_3775.JPG,816,612,napkins,272,2,722,187
IMG_3775.JPG,816,612,napkins,637,21,811,196
IMG_3712.JPG,816,612,ms coffee cup,40,1,335,343
IMG_3712.JPG,816,612,ms coffee cup top,37,1,335,134
IMG_3712.JPG,816,612,napkins,363,117,748,444
IMG_3712.JPG,816,612,napkins,158,75,463,432
IMG_3712.JPG,816,612,compost_cup,669,1,808,192
IMG_3712.JPG,816,612,ms togo container,236,39,746,542
IMG_4030.JPG,816,612,wrappers,217,310,520,607
IMG_4030.JPG,816,612,milk_carton,435,339,595,481
IMG_4030.JPG,816,612,compost_cup,500,117,652,278
IMG_4030.JPG,816,612,straws,549,181,685,390
IMG_3699.JPG,816,612,compost_cup,1,1,278,283
IMG_3699.JPG,816,612,straws,99,1,128,272
IMG_3699.JPG,816,612,napkins,257,1,737,292
IMG_3699.JPG,816,612,ms togo container,157,212,715,612
IMG_3699.JPG,816,612,bowl,688,1,816,223
IMG_3699.JPG,816,612,compost_cup,554,94,809,346
IMG_3442.JPG,816,612,milk cover,1,60,308,441
IMG_3442.JPG,816,612,milk cover,208,373,438,612
IMG_3442.JPG,816,612,can,347,417,555,609
IMG_3442.JPG,816,612,plate,16,1,560,477
IMG_3442.JPG,816,612,napkins,298,1,654,249
IMG_3442.JPG,816,612,napkins,1,116,426,476
IMG_3442.JPG,816,612,napkins,303,1,370,71
IMG_3778.JPG,816,612,plastic container,293,319,617,585
IMG_3778.JPG,816,612,paper bowls,152,236,454,540
IMG_3778.JPG,816,612,ms coffee cup,617,220,809,485
IMG_3778.JPG,816,612,can,2,275,195,447
IMG_3318.JPG,816,612,ms coffee cup,162,309,367,507
IMG_3318.JPG,816,612,milk_carton,280,240,415,396
IMG_3318.JPG,816,612,milk cover,309,144,479,341
IMG_3318.JPG,816,612,ms coffee cup,400,112,577,262
IMG_3206.JPG,816,612,plate,113,102,814,330
IMG_3206.JPG,816,612,utensils,144,44,723,268
IMG_3206.JPG,816,612,napkins,391,1,697,222
IMG_3206.JPG,816,612,napkins,227,111,465,238
IMG_3684.JPG,816,612,plate,252,1,689,216
IMG_3684.JPG,816,612,compost_cup,1,2,329,170
IMG_3684.JPG,816,612,compost_cup,105,227,311,512
IMG_3684.JPG,816,612,ms salad bowl,353,202,720,476
IMG_3684.JPG,816,612,utensils,344,275,602,529
IMG_3684.JPG,816,612,napkins,433,283,601,422
IMG_3684.JPG,816,612,napkins,48,166,189,367
IMG_3811.JPG,816,612,can,374,96,666,537
IMG_3811.JPG,816,612,compost_cup,115,195,382,429
IMG_3811.JPG,816,612,ms coffee cup,140,414,597,612
IMG_3811.JPG,816,612,napkins,646,73,816,275
IMG_4106.JPG,816,612,ms togo container,1,136,758,507
IMG_3403.JPG,816,612,can,200,163,452,483
IMG_3403.JPG,816,612,can,299,1,495,102
IMG_3403.JPG,816,612,can,401,2,627,273
IMG_3403.JPG,816,612,milk cover,376,247,684,411
IMG_3403.JPG,816,612,ms coffee cup,237,442,500,612
IMG_3403.JPG,816,612,compost_cup,325,441,525,605
IMG_4062.JPG,816,612,ms salad bowl,265,89,816,612
IMG_4172.JPG,816,612,milk_carton,69,464,324,612
IMG_3988.JPG,816,612,milk_carton,227,327,540,612
IMG_3988.JPG,816,612,milk cover,145,247,239,424
IMG_3988.JPG,816,612,can,230,300,348,377
IMG_3790.JPG,816,612,napkins,33,1,440,177
IMG_3596.JPG,816,612,ms coffee cup,0,382,300,611
IMG_3596.JPG,816,612,napkins,1,2,297,397
IMG_3596.JPG,816,612,plate,19,43,486,489
IMG_3596.JPG,816,612,compost_cup,272,3,551,220
IMG_3596.JPG,816,612,compost_cup,465,148,664,382
IMG_3979.JPG,816,612,can,251,261,390,344
IMG_3979.JPG,816,612,milk cover,260,107,692,596
IMG_3784.JPG,816,612,ms coffee cup,1,311,262,607
IMG_3784.JPG,816,612,napkins,95,130,270,354
IMG_3784.JPG,816,612,milk cover,252,63,445,246
IMG_3794.JPG,816,612,ms coffee cup,193,434,361,588
IMG_3944.JPG,816,612,can,291,273,814,603
IMG_4113.JPG,816,612,ms coffee cup,43,1,448,331
IMG_4019.JPG,816,612,can,200,293,738,577
IMG_4019.JPG,816,612,milk cover,588,59,758,216
IMG_4019.JPG,816,612,milk_carton,649,2,816,120
IMG_3676.JPG,816,612,utensils,146,77,285,323
IMG_3676.JPG,816,612,compost_cup,644,151,815,343
IMG_4025.JPG,816,612,napkins,134,155,606,612
IMG_3792.JPG,816,612,milk_carton,161,149,384,474
IMG_3792.JPG,816,612,milk_carton,385,154,554,416
IMG_3792.JPG,816,612,milk_carton,601,376,816,604
IMG_3792.JPG,816,612,milk_carton,709,144,815,333
IMG_3694.JPG,816,612,compost_cup,1,312,99,579
IMG_3694.JPG,816,612,can,73,445,232,612
IMG_3694.JPG,816,612,can,221,88,443,236
IMG_3694.JPG,816,612,plate,102,199,505,528
IMG_4146.JPG,816,612,ms salad bowl,194,233,655,612
IMG_3996.JPG,816,612,milk_carton,1,311,327,610
IMG_3996.JPG,816,612,milk cover,82,181,189,356
IMG_3996.JPG,816,612,can,176,233,315,323
IMG_3996.JPG,816,612,can,288,339,383,468
IMG_3117.JPG,816,612,ms coffee cup,341,166,531,430
IMG_3117.JPG,816,612,ms coffee cup top,336,264,524,416
IMG_4136.JPG,816,612,can,140,1,487,152
IMG_4136.JPG,816,612,milk cover,1,2,131,213
IMG_3664.JPG,816,612,ms togo container,1,1,678,612
IMG_4078.JPG,816,612,compost_cup,103,252,784,612
IMG_3557.JPG,816,612,napkins,49,153,474,397
IMG_3557.JPG,816,612,ms coffee cup,310,339,521,607
IMG_3557.JPG,816,612,plate,451,407,813,612
IMG_3557.JPG,816,612,plate,442,259,637,456
IMG_3557.JPG,816,612,plate,0,354,408,609
IMG_3685.JPG,816,612,compost_cup,84,161,374,419
IMG_3685.JPG,816,612,paper bowls,73,1,606,356
IMG_3685.JPG,816,612,plate,340,236,676,587
IMG_3685.JPG,816,612,utensils,668,346,796,538
IMG_3685.JPG,816,612,compost_cup,58,448,300,612
IMG_3685.JPG,816,612,paper bowls,91,116,445,445
IMG_3141.JPG,816,612,round dairy tubs,331,208,480,383
IMG_3141.JPG,816,612,round dairy tubs,383,135,504,238
IMG_3141.JPG,816,612,napkins,409,190,509,292
IMG_3417.JPG,816,612,milk_carton,301,211,525,348
IMG_3709.JPG,816,612,can,635,282,816,456
IMG_3709.JPG,816,612,can,677,86,816,284
IMG_3709.JPG,816,612,can,51,27,307,335
IMG_3709.JPG,816,612,can,255,1,437,181
IMG_3709.JPG,816,612,tea bag,398,158,518,280
IMG_3716.JPG,816,612,napkins,560,4,770,380
IMG_3716.JPG,816,612,napkins,366,295,650,534
IMG_3716.JPG,816,612,napkins,341,550,467,612
IMG_3598.JPG,816,612,ms togo container,194,192,725,612
IMG_3598.JPG,816,612,napkins,324,147,765,612
IMG_3598.JPG,816,612,wrappers,443,505,595,591
IMG_3757.JPG,816,612,ms salad bowl,109,2,617,298
IMG_3757.JPG,816,612,ms salad bowl,1,317,313,612
IMG_3757.JPG,816,612,ms salad bowl,313,270,644,596
IMG_3757.JPG,816,612,can,1,172,112,361
IMG_3757.JPG,816,612,can,78,166,238,289
IMG_3429.JPG,816,612,wrappers,34,53,341,290
IMG_3429.JPG,816,612,wrappers,1,284,97,576
IMG_3429.JPG,816,612,wrappers,44,358,224,595
IMG_3429.JPG,816,612,napkins,486,432,686,552
IMG_3461.JPG,816,612,compost_cup,232,224,601,574
IMG_3461.JPG,816,612,compost_cup,1,255,217,493
IMG_3461.JPG,816,612,compost_cup,670,103,812,296
IMG_3461.JPG,816,612,ms coffee cup,116,1,622,302
IMG_3461.JPG,816,612,ms coffee cup,520,2,788,288
IMG_3461.JPG,816,612,ms coffee cup,367,247,689,485
IMG_3461.JPG,816,612,ms coffee cup,140,366,536,612
IMG_3461.JPG,816,612,plate,1,1,185,360
IMG_4010.JPG,816,612,milk_carton,55,1,751,517
IMG_3396.JPG,816,612,utensils,208,2,336,322
IMG_3396.JPG,816,612,compost_cup,0,272,142,612
IMG_3396.JPG,816,612,ms togo container,0,1,614,612
IMG_3396.JPG,816,612,napkins,316,0,720,159
IMG_3622.JPG,816,612,wrappers,248,104,812,554
IMG_3622.JPG,816,612,wrappers,269,127,814,431
IMG_3959.JPG,816,612,can,55,343,414,562
IMG_3435.JPG,816,612,compost_cup,103,199,716,612
IMG_3435.JPG,816,612,ms coffee cup,1,0,458,512
IMG_3435.JPG,816,612,napkins,401,2,719,343
IMG_3435.JPG,816,612,napkins,582,171,816,518
IMG_3820.JPG,816,612,ms coffee cup,438,6,719,370
IMG_3820.JPG,816,612,ms coffee cup,537,375,815,608
IMG_3820.JPG,816,612,ms coffee cup,613,134,813,419
IMG_3820.JPG,816,612,ms coffee cup,138,23,421,336
IMG_3820.JPG,816,612,ms coffee cup,80,277,463,584
IMG_3820.JPG,816,612,ms coffee cup top,82,349,238,581
IMG_3820.JPG,816,612,utensils,244,14,614,230
IMG_3820.JPG,816,612,napkins,214,4,405,231
IMG_3820.JPG,816,612,wrappers,1,127,172,292
IMG_3820.JPG,816,612,napkins,3,290,94,524
IMG_3608.JPG,816,612,plate,1,1,548,359
IMG_3608.JPG,816,612,napkins,181,315,483,536
IMG_3608.JPG,816,612,napkins,438,249,708,609
IMG_3608.JPG,816,612,milk cover,664,1,816,291
IMG_3608.JPG,816,612,ms coffee cup top,12,420,368,608
IMG_3608.JPG,816,612,napkins,1,367,103,612
IMG_3608.JPG,816,612,bowl,349,151,714,612
IMG_3211.JPG,816,612,napkins,84,238,697,592
IMG_3211.JPG,816,612,napkins,111,1,483,262
IMG_3211.JPG,816,612,plate,491,9,816,393
IMG_3211.JPG,816,612,ms coffee cup top,58,316,313,538
IMG_3211.JPG,816,612,plate,227,1,573,164
IMG_3331.JPG,816,612,can,21,193,283,496
IMG_3331.JPG,816,612,can,47,418,407,612
IMG_3331.JPG,816,612,can,386,387,588,612
IMG_3331.JPG,816,612,can,250,213,538,409
IMG_3331.JPG,816,612,can,528,264,715,535
IMG_3331.JPG,816,612,can,142,3,417,223
IMG_3331.JPG,816,612,milk_carton,367,50,565,307
IMG_3331.JPG,816,612,compost_cup,557,37,814,367
IMG_3331.JPG,816,612,napkins,427,165,721,389
IMG_4180.JPG,816,612,ms coffee cup,137,219,514,545
IMG_4180.JPG,816,612,ms coffee cup top,136,219,426,545
IMG_4117.JPG,816,612,ms coffee cup top,1,1,296,429
IMG_4117.JPG,816,612,ms coffee cup,1,1,515,429
IMG_4161.JPG,816,612,milk_carton,386,1,532,176
IMG_4161.JPG,816,612,bowl,103,250,559,538
IMG_3805.JPG,816,612,compost_cup,104,9,475,433
IMG_3805.JPG,816,612,compost_cup,2,62,191,285
IMG_3805.JPG,816,612,napkins,468,159,752,378
IMG_3751.JPG,816,612,compost_cup,1,108,248,445
IMG_3751.JPG,816,612,wrappers,229,209,535,580
IMG_3751.JPG,816,612,napkins,177,1,816,605
IMG_3751.JPG,816,612,utensils,158,210,259,456
IMG_3751.JPG,816,612,utensils,225,122,301,485
IMG_3416.JPG,816,612,milk_carton,95,186,764,609
IMG_3416.JPG,816,612,compost_cup,0,2,497,275
IMG_3752.JPG,816,612,compost_cup,320,94,617,429
IMG_3752.JPG,816,612,utensils,460,135,596,448
IMG_3752.JPG,816,612,utensils,534,46,624,503
IMG_3752.JPG,816,612,utensils,400,3,663,142
IMG_3752.JPG,816,612,wrappers,516,163,814,561
IMG_4210.JPG,816,612,ms coffee cup,158,1,715,240
IMG_4210.JPG,816,612,ms coffee cup top,19,155,542,533
IMG_3819.JPG,816,612,napkins,427,317,815,605
IMG_3819.JPG,816,612,ms coffee cup,254,93,611,380
IMG_3819.JPG,816,612,ms coffee cup top,257,93,518,389
IMG_3819.JPG,816,612,ms coffee cup,10,217,459,538
IMG_3819.JPG,816,612,napkins,1,115,335,612
IMG_4050.JPG,816,612,ms togo container,1,1,216,318
IMG_4050.JPG,816,612,utensils,253,59,479,155
IMG_4050.JPG,816,612,utensils,268,1,410,177
IMG_4050.JPG,816,612,utensils,449,5,580,216
IMG_4050.JPG,816,612,milk_carton,222,177,584,491
IMG_4050.JPG,816,612,can,136,227,233,346
IMG_4050.JPG,816,612,paper bowls,1,311,259,576
IMG_3773.JPG,816,612,napkins,5,116,699,608
IMG_3773.JPG,816,612,compost_cup,558,93,816,439
IMG_3773.JPG,816,612,ms coffee cup,348,1,586,326
IMG_3773.JPG,816,612,napkins,193,5,455,228
IMG_3773.JPG,816,612,milk cover,53,483,296,609
IMG_3773.JPG,816,612,napkins,5,419,137,576
IMG_3362.JPG,816,612,can,1,1,621,404
IMG_3362.JPG,816,612,can,1,255,428,585
IMG_3362.JPG,816,612,ms coffee cup,358,315,758,612
IMG_4216.JPG,816,612,ms coffee cup,1,2,428,490
IMG_4216.JPG,816,612,ms coffee cup top,499,167,814,538
IMG_3320.JPG,816,612,compost_cup,81,132,299,322
IMG_3320.JPG,816,612,compost_cup,183,236,441,453
IMG_3320.JPG,816,612,plate,131,230,530,527
IMG_3320.JPG,816,612,plate,418,300,624,520
IMG_3320.JPG,816,612,utensils,423,453,477,528
IMG_3320.JPG,816,612,utensils,391,220,570,287
IMG_3320.JPG,816,612,compost_cup,349,57,497,209
IMG_3320.JPG,816,612,ms coffee cup,196,44,351,196
IMG_3320.JPG,816,612,ms coffee cup,483,36,697,187
IMG_3320.JPG,816,612,ms coffee cup top,614,34,694,196
IMG_3320.JPG,816,612,napkins,474,153,649,284
IMG_3320.JPG,816,612,utensils,454,171,537,213
IMG_3320.JPG,816,612,utensils,407,184,443,242
IMG_3320.JPG,816,612,napkins,254,173,434,277
IMG_3594.JPG,816,612,milk_carton,480,7,741,291
IMG_3594.JPG,816,612,ms coffee cup,1,232,153,612
IMG_3594.JPG,816,612,can,539,259,813,499
IMG_3594.JPG,816,612,can,635,447,797,568
IMG_3594.JPG,816,612,can,123,7,514,307
IMG_3323.JPG,816,612,plastic container,22,452,772,612
IMG_4048.JPG,816,612,utensils,348,48,500,281
IMG_4048.JPG,816,612,utensils,149,136,377,303
IMG_4048.JPG,816,612,utensils,95,201,352,274
IMG_4048.JPG,816,612,utensils,493,508,569,612
IMG_4048.JPG,816,612,paper bowls,221,358,510,605
IMG_4048.JPG,816,612,can,229,246,419,404
IMG_4048.JPG,816,612,can,559,297,774,505
IMG_4048.JPG,816,612,milk_carton,428,29,612,214
IMG_4048.JPG,816,612,ms togo container,1,315,207,612
IMG_3571.JPG,816,612,can,94,1,463,290
IMG_3571.JPG,816,612,compost_cup,476,254,815,610
IMG_3571.JPG,816,612,can,49,373,364,577
IMG_3571.JPG,816,612,can,421,2,720,174
IMG_3571.JPG,816,612,compost_cup,198,272,418,428
IMG_3571.JPG,816,612,napkins,331,327,556,570
IMG_4111.JPG,816,612,ms coffee cup,161,387,442,588
IMG_4111.JPG,816,612,ms coffee cup,34,169,223,307
IMG_4111.JPG,816,612,ms coffee cup,56,462,169,574
IMG_4111.JPG,816,612,ms salad bowl,4,377,154,531
IMG_3808.JPG,816,612,ms coffee cup,1,80,373,472
IMG_3808.JPG,816,612,compost_cup,214,102,411,388
IMG_3808.JPG,816,612,straws,171,472,245,610
IMG_3808.JPG,816,612,compost_cup,408,258,686,550
IMG_3808.JPG,816,612,ms coffee cup,313,445,571,612
IMG_3808.JPG,816,612,straws,542,1,585,279
IMG_3704.JPG,816,612,ms coffee cup,1,1,306,162
IMG_3704.JPG,816,612,straws,423,143,619,430
IMG_3704.JPG,816,612,napkins,305,1,640,170
IMG_3704.JPG,816,612,ms togo container,121,101,614,453
IMG_4041.JPG,816,612,can,110,153,400,343
IMG_4041.JPG,816,612,chop sticks,369,493,690,536
IMG_4041.JPG,816,612,chop sticks,427,540,729,612
IMG_4041.JPG,816,612,paper bowls,291,549,432,612
IMG_4041.JPG,816,612,napkins,231,465,381,569
IMG_4041.JPG,816,612,compost_cup,19,250,245,438
IMG_4041.JPG,816,612,milk cover,117,270,355,438
IMG_4041.JPG,816,612,plate,1,1,88,169
IMG_3198.JPG,816,612,napkins,0,78,497,610
IMG_3198.JPG,816,612,tea bag,249,14,379,196
IMG_3198.JPG,816,612,wrappers,407,85,651,264
IMG_3198.JPG,816,612,wrappers,549,57,816,215
IMG_3198.JPG,816,612,wrappers,570,75,816,434
IMG_4063.JPG,816,612,ms salad bowl,444,231,816,612
